state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,match_type,match_score,inventory_history_quality,has_competitor_data,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,sales_units_last_28d,avg_daily_sales_28d,competitor_price_trend_4w,competitor_sale_frequency_4w,competitor_oos_frequency_4w,price_gap_volatility_4w,stock_velocity_4w,sell_through_velocity_4w,days_since_competitor_change,rules_label,row_source,is_augmented,augmentation_family,anchor_state_id,sample_weight_hint,ai_label,expected_label,ai_label_confidence,label_confidence,ai_label_rationale,audit_flags,label_prompt_version,labeler_model,labeled_at,ai_label_disagrees_with_rules,data_source,synthetic_is_augmented,synthetic_target_label,synthetic_anchor_state_id,synthetic_mutation_profile,ai_score_hold,ai_score_markdown,ai_score_promote,ai_score_clear
SP-4129A11BDA|2026-05-19__AUG-HOL-2216,SP-4129A11BDA,,,Nike,football_boots,35-45 Nike Air Zoom Mercurial Vapor XV Elite TF,2026-05-19,58.6,1.95,0,45,1.0,31.38,0.0016,240,30,61.48,0.0243,1,0,3,at_market,81,0.46,tier1,42.19,1.132,0.0,0.733,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-4129A11BDA|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,thin_margin|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-4129A11BDA|2026-05-19,margin_floor_event_hold,0.9202,0.1409,0.5436,0.1649
SP-7DFB8328BE|2026-05-26__AUG-HOL-2217,SP-7DFB8328BE,,,New Balance,lifestyle,New Balance Fresh Foam X Trail More v3 Black/Pink/Yellow Women's Trail Shoes,2026-05-26,61.2,2.04,0,45,3.75,30.64,0.0389,240,30,79.67,0.0508,1,0,2,above_market,75,0.3633,tier1,55.26,1.079,0.0,0.68,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1.0,7,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-7DFB8328BE|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,thin_margin|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-7DFB8328BE|2026-05-26,margin_floor_event_hold,0.8912,0.2187,0.4795,0.2108
SP-A2C7D98A61|2026-05-26__AUG-HOL-2218,SP-A2C7D98A61,,IN224311,Billabong,swimwear,Billabong All Day Layback Boys Beach Swim Short Lemon,2026-05-26,94.3,3.14,0,27,3.0,29.58,0.0093,240,30,24.04,0.1,1,0,2,above_market,75,0.2959,tier3,16.93,1.097,0.3,0.68,1.7,3.0,0,0.8224,same_model_family,0.8442,movement_reconstructed,1,16.0,29.405405405405407,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,margin_floor_event_hold,SP-A2C7D98A61|2026-05-26,0.45,HOLD,HOLD,0.8859,0.8859,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,thin_margin,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,1,synthetic_augmented,1,HOLD,SP-A2C7D98A61|2026-05-26,margin_floor_event_hold,0.7663,0.5175,0.4189,0.2536
SP-0590004E40|2026-05-19__AUG-HOL-2219,SP-0590004E40,,DB3021,Adidas,lifestyle,"Handball Spezial Shoes, Black",2026-05-19,63.4,2.11,0,26,1.0,32.52,0.0374,999,30,152.94,0.1,1,0,2,above_market,104,0.46,tier1,103.2,1.069,0.0,0.68,1.2,3.0,0,0.8224,exact_style,0.8317,movement_reconstructed,1,80.0,114.0003,181.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-0590004E40|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-0590004E40|2026-05-19,margin_floor_event_hold,0.857,0.4672,0.4798,0.2119
SP-C12CBB627C|2026-05-19__AUG-HOL-2220,SP-C12CBB627C,,IN231485,Crocs,accessories,Crocs 3D Kitty Unisex Lifestyle Jibbitz Charm,2026-05-19,49.4,1.65,0,36,1.0,34.89,0.0298,240,30,6.42,0.0765,1,0,2,above_market,115,0.46,tier2,4.18,1.135,0.0,0.782,1.2,3.0,0,0.8224,same_model_family,0.8832,movement_reconstructed,1,6.0,7.095238095238095,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-C12CBB627C|2026-05-19,0.45,HOLD,HOLD,0.947,0.947,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-C12CBB627C|2026-05-19,margin_floor_event_hold,0.8309,0.441,0.5368,0.1964
SP-394123949134|2026-05-26__AUG-HOL-2221,SP-394123949134,,AP12341,Buma,shoes,product_Testt,2026-05-26,66.1,2.2,0,48,1.0,30.53,0.0114,240,30,80.0,0.0418,1,0,3,at_market,114,0.46,tier2,55.58,1.105,0.0,0.68,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1.0,7,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-394123949134|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,thin_margin|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-394123949134|2026-05-26,margin_floor_event_hold,0.9276,0.1595,0.5101,0.1723
SP-14F06CB1CC|2026-05-19__AUG-HOL-2222,SP-14F06CB1CC,,IU2430,Adidas,sportswear,"3-Stripes Bodysuit, Black",2026-05-19,66.0,2.2,0,26,1.0,32.06,0.0183,240,30,31.75,0.0301,1,0,2,at_market,89,0.46,tier1,21.57,1.105,0.0,0.703,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-14F06CB1CC|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-14F06CB1CC|2026-05-19,margin_floor_event_hold,0.9178,0.1747,0.517,0.1757
SP-4F416D339A|2026-05-19__AUG-HOL-2223,SP-4F416D339A,,IN233209,ON,apparel,On Club Collective Men Lifestyle T-Shirt White,2026-05-19,80.6,2.69,0,29,1.0,33.69,0.0222,240,30,85.57,0.0811,1,0,3,above_market,100,0.46,tier1,56.74,1.133,0.0,0.68,1.2,3.0,0,0.8224,same_model_family,0.7661,movement_reconstructed,1,79.0,89.57142857142857,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-4F416D339A|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-4F416D339A|2026-05-19,margin_floor_event_hold,0.8471,0.239,0.4982,0.1887
SP-B39CD90660|2026-05-26__AUG-HOL-2224,SP-B39CD90660,,IM5019,Nike,lifestyle,NIKE Vomero Plus IM5019,2026-05-26,86.2,2.87,0,42,3.5,32.72,0.0338,240,30,92.49,0.0739,1,0,3,above_market,75,0.2508,tier1,62.23,1.05,0.0,0.706,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0321,-9.0,-1.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-B39CD90660|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-B39CD90660|2026-05-26,margin_floor_event_hold,0.8348,0.3578,0.4089,0.2344
SP-C394BB70B8|2026-05-26__AUG-HOL-2225,SP-C394BB70B8,,IN200628,The North Face,other,The North Face Base Unisex Lifestyle Band Black,2026-05-26,78.1,2.6,0,49,5.4444,33.55,0.0194,240,30,18.81,0.0772,1,0,2,above_market,133,0.3656,tier1,12.5,1.099,0.0,0.68,1.2,3.0,0,0.8224,same_model_family,0.7586,movement_reconstructed,1,15.0,95.63025210084034,253.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-1.0,7,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-C394BB70B8|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-C394BB70B8|2026-05-26,margin_floor_event_hold,0.8385,0.4525,0.4762,0.2203
SP-171E383B23|2026-05-19__AUG-HOL-2226,SP-171E383B23,,IN204932,All In,swimwear,ALN Accessories Floating Kickboard Swim Swimming Gear Blue,2026-05-19,76.4,2.55,0,34,1.0,34.43,0.0252,234,30,5.17,0.0227,1,0,2,at_market,128,0.452,tier2,3.39,1.089,0.3,0.68,1.7,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-171E383B23|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-171E383B23|2026-05-19,margin_floor_event_hold,0.8838,0.1888,0.4838,0.1744
SP-485BDE7E2C|2026-05-19__AUG-HOL-2227,SP-485BDE7E2C,,IG8996,Adidas,footwear,"4Dfwd 3 Running Shoes, Black",2026-05-19,48.0,1.6,0,29,1.0,33.72,0.0138,240,30,224.87,0.0933,1,0,2,above_market,131,0.4197,tier1,149.05,1.059,0.0,0.68,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,207.0,207.0,207.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-485BDE7E2C|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-485BDE7E2C|2026-05-19,margin_floor_event_hold,0.8122,0.4669,0.4322,0.2161
SP-F37123B899|2026-05-19__AUG-HOL-2228,SP-F37123B899,,IN205050,New Balance,apparel,New Balance Athletics Men Lifestyle Pant Black,2026-05-19,80.5,2.68,0,38,1.0,34.98,0.0352,240,30,112.98,0.0736,1,0,2,above_market,75,0.46,tier1,73.46,1.055,0.0,0.743,1.2,3.0,0,0.8224,same_model_family,0.7952,movement_reconstructed,1,105.0,108.2,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-F37123B899|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-F37123B899|2026-05-19,margin_floor_event_hold,0.8337,0.4463,0.4541,0.1947
SP-E70F8AC18A|2026-05-19__AUG-HOL-2229,SP-E70F8AC18A,,IN237307,Nike,accessories,Nike (20L) Boys Lifestyle Backpack Black/Orange/White,2026-05-19,48.6,1.62,0,39,1.0,34.0,0.0121,999,30,74.2,0.0688,2,0,3,above_market,132,0.46,tier1,48.97,1.121,0.0,0.68,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-E70F8AC18A|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-E70F8AC18A|2026-05-19,margin_floor_event_hold,0.8148,0.4581,0.4896,0.2052
SP-64DAAC38A4|2026-05-19__AUG-HOL-2230,SP-64DAAC38A4,,IN227416,ON,footwear,On Cloudboom Max 1 Women Running Shoes Honeydrew/Lilac,2026-05-19,48.0,1.6,0,44,1.0,33.82,0.0306,240,30,273.77,0.0743,1,0,2,above_market,114,0.46,tier1,181.18,1.079,0.0,0.72,1.2,3.0,0,0.8224,same_model_family,0.7633,movement_reconstructed,1,195.0,225.22222222222223,279.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-64DAAC38A4|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-64DAAC38A4|2026-05-19,margin_floor_event_hold,0.8282,0.4326,0.4612,0.1967
SP-22ED3EE46C|2026-05-26__AUG-HOL-2231,SP-22ED3EE46C,,IN206521,Crocs,footwear,Crocs All Terrain Kids Lifestyle Sandals Storm,2026-05-26,71.9,2.4,0,41,3.4167,34.22,0.0378,231,30,32.41,0.0638,1,0,3,above_market,106,0.24,tier2,21.32,1.087,0.0,0.717,1.2,3.0,0,0.8224,same_model_family,0.7532,movement_reconstructed,1,29.0,35.8,46.0,0.0,0.0,0.0,1.0,1.0,0.0,-12.0,-1.0,7,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-22ED3EE46C|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-22ED3EE46C|2026-05-26,margin_floor_event_hold,0.8901,0.2309,0.4988,0.2295
SP-6F021B8DA6|2026-05-26__AUG-HOL-2232,SP-6F021B8DA6,,IN237333,Nike,apparel,Nike Challenger Winterized 12.5Cm Men Running Short Pure Platinum,2026-05-26,52.7,1.76,0,33,2.3571,33.58,0.0068,240,30,81.01,0.042,1,0,2,at_market,91,0.24,tier1,53.81,1.152,0.0,0.683,1.2,3.0,0,0.8224,same_model_family,0.98,movement_reconstructed,1,80.0,80.0,80.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-6F021B8DA6|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-6F021B8DA6|2026-05-26,margin_floor_event_hold,0.8708,0.2269,0.5274,0.2306
SP-F74A6F2CD7|2026-05-19__AUG-HOL-2233,SP-F74A6F2CD7,,1028992,Keen,footwear,Keen Targhee IV WP Low W,2026-05-19,48.0,1.6,0,26,1.0,35.1,0.0417,240,30,149.85,0.0253,1,0,2,at_market,78,0.4048,tier2,97.25,1.109,0.0,0.732,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,PROMOTE,controlled_augmentation,1,margin_floor_event_hold,SP-F74A6F2CD7|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,1,synthetic_augmented,1,HOLD,SP-F74A6F2CD7|2026-05-19,margin_floor_event_hold,0.8655,0.1952,0.4972,0.1845
SP-89F398D858|2026-05-26__AUG-HOL-2234,SP-89F398D858,,4266,Teva,footwear,Teva Tirra W,2026-05-26,71.6,2.39,0,39,3.25,34.03,0.0126,240,30,77.7,0.02,1,0,3,at_market,81,0.304,tier2,51.26,1.098,0.0,0.729,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1.0,7,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-89F398D858|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-89F398D858|2026-05-26,margin_floor_event_hold,0.9195,0.169,0.5117,0.1973
SP-928176DAC9|2026-05-19__AUG-HOL-2235,SP-928176DAC9,,IN232938,New Balance,footwear,New Balance 1440 Men Running Shoes Black,2026-05-19,67.4,2.25,0,26,1.0,28.19,0.0033,240,30,133.65,0.1,1,0,2,above_market,75,0.4405,tier1,95.97,1.058,0.0,0.68,1.2,3.0,0,0.8224,same_model_family,0.9484,movement_reconstructed,1,109.0,109.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-928176DAC9|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,thin_margin,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-928176DAC9|2026-05-19,margin_floor_event_hold,0.8543,0.4671,0.4652,0.2222
SP-A766A3D4CB|2026-05-26__AUG-HOL-2236,SP-A766A3D4CB,,IN230183,Nike,footwear,Nike Air Force 1 Gs-Girls Lifestyle Shoes White/Pink,2026-05-26,95.2,3.17,0,47,3.9167,32.87,0.0179,240,30,118.21,0.1,1,0,2,above_market,75,0.3208,tier1,79.36,1.07,0.0,0.68,1.2,3.0,0,0.8224,same_model_family,0.8173,movement_reconstructed,1,77.0,113.66666666666669,174.0,0.0,0.0,0.0,1.0,1.0,0.0532,-9.0,-1.0,0,MARKDOWN,controlled_augmentation,1,margin_floor_event_hold,SP-A766A3D4CB|2026-05-26,0.45,HOLD,HOLD,0.8785,0.8785,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,1,synthetic_augmented,1,HOLD,SP-A766A3D4CB|2026-05-26,margin_floor_event_hold,0.7634,0.5201,0.3896,0.2435
SP-3350E7D69E|2026-05-19__AUG-HOL-2237,SP-3350E7D69E,,,Adidas,football_boots,ADIDAS COPA PURE II+ FG BOOTS39+45,2026-05-19,68.8,2.29,0,32,1.0,28.67,0.0204,240,30,83.85,0.0594,1,0,2,above_market,83,0.46,tier1,59.81,1.098,0.0,0.697,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-3350E7D69E|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,thin_margin|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-3350E7D69E|2026-05-19,margin_floor_event_hold,0.884,0.2206,0.508,0.1957
SP-16070A4590|2026-05-19__AUG-HOL-2238,SP-16070A4590,,IN202153,New Balance,footwear,New Balance 2002R Unisex Lifestyle Shoes Bone/ Light Aluminum,2026-05-19,79.8,2.66,0,38,1.0,34.8,0.0088,999,30,137.52,0.051,1,0,3,above_market,82,0.4047,tier1,89.66,1.053,0.0,0.752,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-16070A4590|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-16070A4590|2026-05-19,margin_floor_event_hold,0.875,0.2018,0.4563,0.1841
SP-7B6BD14F3B|2026-05-26__AUG-HOL-2239,SP-7B6BD14F3B,,,New Balance,lifestyle,NB 9060 full black,2026-05-26,63.6,2.12,0,26,2.1667,32.96,0.0034,999,30,88.27,0.0566,1,0,3,above_market,75,0.24,tier1,59.18,1.157,0.0,0.72,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.0,-1.0,7,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-7B6BD14F3B|2026-05-26,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-7B6BD14F3B|2026-05-26,margin_floor_event_hold,0.9142,0.2137,0.5706,0.2274
SP-C3AF8C8D07|2026-05-26__AUG-HOL-2240,SP-C3AF8C8D07,,IN171671,Babolat,kids,Babolat Nadal Junior 23 Strung Grip Kids Tennis Racquet Multi,2026-05-26,73.4,2.45,0,50,5.5556,29.15,0.0389,240,30,86.04,0.1,2,0,3,above_market,99,0.2892,tier3,60.96,1.137,0.0,0.774,1.2,3.0,0,0.8224,same_model_family,0.8763,movement_reconstructed,1,67.0,89.0,111.0,0.0,0.0,0.0,1.0,1.0,0.0639,-9.0,-1.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-C3AF8C8D07|2026-05-26,0.45,HOLD,HOLD,0.9171,0.9171,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,thin_margin,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-C3AF8C8D07|2026-05-26,margin_floor_event_hold,0.8147,0.5186,0.5428,0.2674
SP-A766A3D4CB|2026-05-19__AUG-HOL-2241,SP-A766A3D4CB,,IN230183,Nike,footwear,Nike Air Force 1 Gs-Girls Lifestyle Shoes White/Pink,2026-05-19,71.7,2.39,0,38,1.0,34.73,0.0283,240,30,118.21,0.1,2,0,3,above_market,117,0.3935,tier1,77.16,1.144,0.0,0.752,1.2,3.0,0,0.8224,same_model_family,0.8189,movement_reconstructed,1,79.0,123.66666666666669,174.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-A766A3D4CB|2026-05-19,0.45,HOLD,HOLD,0.8994,0.8994,inventory position is balanced; no urgent pricing intervention is needed,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-A766A3D4CB|2026-05-19,margin_floor_event_hold,0.8203,0.5187,0.5615,0.2359
SP-75279CED6C|2026-05-19__AUG-HOL-2242,SP-75279CED6C,,IN222488,Nike,footwear,Nike Air Force Men Lifestyle Shoes Summit White,2026-05-19,76.4,2.55,0,45,1.0,30.41,0.0093,240,30,183.95,0.1,2,0,3,above_market,106,0.46,tier1,128.02,1.119,0.0,0.744,1.2,3.0,0,0.8224,same_model_family,0.9091,movement_reconstructed,1,148.0,161.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-75279CED6C|2026-05-19,0.45,HOLD,HOLD,0.9489,0.9489,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,thin_margin,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-75279CED6C|2026-05-19,margin_floor_event_hold,0.8049,0.5005,0.5094,0.2264
SP-A766A3D4CB|2026-05-19__AUG-HOL-2243,SP-A766A3D4CB,,IN230183,Nike,footwear,Nike Air Force 1 Gs-Girls Lifestyle Shoes White/Pink,2026-05-19,49.3,1.64,0,28,1.0,32.89,0.0287,240,30,118.21,0.1,1,0,3,above_market,94,0.46,tier1,79.33,1.088,0.0,0.68,1.2,3.0,0,0.8224,same_model_family,0.8189,movement_reconstructed,1,79.0,123.66666666666669,174.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-A766A3D4CB|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-A766A3D4CB|2026-05-19,margin_floor_event_hold,0.8308,0.3555,0.4572,0.1998
SP-02050B0FD1|2026-05-19__AUG-HOL-2244,SP-02050B0FD1,,IK7862,Adidas,other,"Adicolor 70S V-Neck Dress, Beige",2026-05-19,58.6,1.95,0,26,1.0,31.22,0.0136,240,30,42.63,0.0744,1,0,3,above_market,123,0.46,tier1,29.32,1.084,0.0,0.726,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,controlled_augmentation,1,margin_floor_event_hold,SP-02050B0FD1|2026-05-19,0.45,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed; seasonal pressure is moderate,thin_margin,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,HOLD,SP-02050B0FD1|2026-05-19,margin_floor_event_hold,0.8828,0.211,0.489,0.1885
